url,label
https://icicibank.com/products/item/1209,0
https://www.sbi-online-portal.com/verify/index.php,1
https://www.hdfc-bank-security.com/verify/index.php,1
https://apple.com/verify/email,0
https://icicibank.com/terms-and-conditions,0
https://flipkart.com/security/settings,0
https://www.hdfc-bank-security.com/verify/index.php,1
https://microsoft.com/support/tickets,0
https://paypal.com/login,0
https://amazon.in/help/center,0
http://www.hdfc-bank-verification-update.com/login,1
https://stackoverflow.com/products/item/1209,0
https://www.sbi-online-portal.com/verify/index.php,1
https://paypal.com/security/settings,0
http://191.127.229.147/banking/online/verify.php,1
https://www.hdfc-bank-security.com/verify/index.php,1
https://sbi.co.in/security/settings,0
http://verify-kyc-portal-service.click/index.html?token=580115,1
http://196.163.123.190/banking/online/verify.php,1
https://paypal.com/about-us,0
https://nytimes.com/verify/email,0
https://stackoverflow.com/profile/settings,0
https://microsoft.com/products/item/1209,0
https://www.sbi-online-portal.com/verify/index.php,1
https://stripe.com/login,0
https://axisbank.com/security/settings,0
https://microsoft.com/help/center,0
http://152.114.84.219/banking/online/verify.php,1
https://bit.ly/bank-kyc-urgent-84,1
https://nytimes.com/contact,0
http://www.hdfc-bank-verification-update.com/login,1
https://amazon.in/contact,0
https://paypal.com/terms-and-conditions,0
https://flipkart.com/about-us,0
https://www.icici-customer-care.com/verify/index.php,1
https://www.icici-customer-care.com/verify/index.php,1
https://bit.ly/bank-kyc-urgent-48,1
https://linkedin.com/login,0
http://secure-login.hdfc.verify-portal.top/auth/login,1
https://nytimes.com/terms-and-conditions,0
https://google.com/about-us,0
http://www.sbi-online-verification-update.com/login,1
https://microsoft.com/profile/settings,0
https://stackoverflow.com/about-us,0
https://nytimes.com/about-us,0
http://www.icici-kyc-verification-update.com/login,1
https://sbi.co.in/help/center,0
http://www.icici-kyc-verification-update.com/login,1
https://apple.com/verify/email,0
https://bit.ly/bank-kyc-urgent-74,1
http://secure-login.netflix.verify-portal.cf/auth/login,1
http://168.86.103.249/banking/online/verify.php,1
https://icicibank.com/login,0
http://185.128.30.227/banking/online/verify.php,1
https://netflix.com/about-us,0
https://hdfcbank.com/terms-and-conditions,0
http://unblock-bank-portal-service.club/index.html?token=535092,1
https://www.axis-kyc-update.com/verify/index.php,1
https://www.hdfc-bank-security.com/verify/index.php,1
http://verify-kyc-portal-service.click/index.html?token=987060,1
https://github.com/contact,0
http://secure-login.netflix.verify-portal.work/auth/login,1
https://www.hdfc-bank-security.com/verify/index.php,1
https://bit.ly/bank-kyc-urgent-15,1
https://paypal.com/login,0
https://linkedin.com/terms-and-conditions,0
http://claim-bonus-portal-service.buzz/index.html?token=628027,1
https://flipkart.com/login,0
https://stackoverflow.com/account/dashboard,0
https://netflix.com/contact,0
http://stripe.com/login,0
https://stripe.com/about-us,0
https://www.hdfc-bank-security.com/verify/index.php,1
https://microsoft.com/account/dashboard,0
http://www.hdfc-bank-verification-update.com/login,1
https://www.sbi-online-portal.com/verify/index.php,1
https://phonepe.com/account/dashboard,0
http://192.87.17.191/banking/online/verify.php,1
https://github.com/support/tickets,0
http://www.icici-kyc-verification-update.com/login,1
https://www.axis-kyc-update.com/verify/index.php,1
http://120.207.188.107/banking/online/verify.php,1
https://microsoft.com/terms-and-conditions,0
https://bit.ly/bank-kyc-urgent-93,1
http://claim-bonus-portal-service.club/index.html?token=321321,1
https://bit.ly/bank-kyc-urgent-50,1
http://secure-login.paypal.verify-portal.xyz/auth/login,1
https://www.sbi-online-portal.com/verify/index.php,1
https://bit.ly/bank-kyc-urgent-89,1
http://secure-login.paypal.verify-portal.monster/auth/login,1
https://amazon.in/login,0
http://39.37.212.6/banking/online/verify.php,1
https://linkedin.com/help/center,0
https://www.icici-customer-care.com/verify/index.php,1
https://zerodha.com/help/center,0
https://nytimes.com/about-us,0
https://axisbank.com/profile/settings,0
http://zerodha.com/login,0
http://secure-login.hdfc.verify-portal.buzz/auth/login,1
https://netflix.com/support/tickets,0
https://www.sbi-online-portal.com/verify/index.php,1
https://phonepe.com/login,0
https://bit.ly/bank-kyc-urgent-65,1
https://phonepe.com/products/item/1209,0
http://free-reward-portal-service.icu/index.html?token=769983,1
https://www.axis-kyc-update.com/verify/index.php,1
http://unblock-bank-portal-service.monster/index.html?token=151081,1
https://zerodha.com/terms-and-conditions,0
http://81.12.35.97/banking/online/verify.php,1
https://netflix.com/profile/settings,0
http://update-pan-portal-service.buzz/index.html?token=432963,1
https://www.axis-kyc-update.com/verify/index.php,1
https://www.axis-kyc-update.com/verify/index.php,1
http://www.sbi-online-verification-update.com/login,1
https://nytimes.com/security/settings,0
https://icicibank.com/login,0
http://www.icici-kyc-verification-update.com/login,1
http://196.201.63.122/banking/online/verify.php,1
http://verify-kyc-portal-service.work/index.html?token=630519,1
https://apple.com/verify/email,0
https://linkedin.com/security/settings,0
https://github.com/help/center,0
http://secure-login.netflix.verify-portal.click/auth/login,1
https://bit.ly/bank-kyc-urgent-40,1
https://amazon.in/about-us,0
https://stackoverflow.com/terms-and-conditions,0
http://www.sbi-online-verification-update.com/login,1
http://www.icici-kyc-verification-update.com/login,1
http://icicibank.com/account/dashboard,0
https://www.sbi-online-portal.com/verify/index.php,1
https://www.icici-customer-care.com/verify/index.php,1
https://apple.com/help/center,0
https://axisbank.com/help/center,0
http://76.107.128.79/banking/online/verify.php,1
https://bit.ly/bank-kyc-urgent-47,1
https://axisbank.com/products/item/1209,0
http://stackoverflow.com/profile/settings,0
https://www.axis-kyc-update.com/verify/index.php,1
http://secure-login.sbi.verify-portal.club/auth/login,1
http://secure-login-portal-service.club/index.html?token=470274,1
https://github.com/contact,0
https://icicibank.com/products/item/1209,0
http://www.icici-kyc-verification-update.com/login,1
http://secure-login.icici.verify-portal.cf/auth/login,1
https://apple.com/about-us,0
http://secure-login.hdfc.verify-portal.buzz/auth/login,1
https://zerodha.com/contact,0
http://www.icici-kyc-verification-update.com/login,1
https://bit.ly/bank-kyc-urgent-57,1
https://amazon.in/about-us,0
https://axisbank.com/profile/settings,0
http://secure-login.sbi.verify-portal.click/auth/login,1
http://account-blocked-portal-service.top/index.html?token=298775,1
https://microsoft.com/help/center,0
https://bit.ly/bank-kyc-urgent-29,1
https://stackoverflow.com/login,0
https://stripe.com/verify/email,0
https://www.hdfc-bank-security.com/verify/index.php,1
https://zerodha.com/login,0
http://wallet-refund-portal-service.xyz/index.html?token=208111,1
https://icicibank.com/profile/settings,0
https://icicibank.com/support/tickets,0
https://paypal.com/login,0
https://sbi.co.in/products/item/1209,0
https://nytimes.com/help/center,0
https://icicibank.com/about-us,0
https://apple.com/terms-and-conditions,0
https://bit.ly/bank-kyc-urgent-76,1
https://bit.ly/bank-kyc-urgent-73,1
https://www.axis-kyc-update.com/verify/index.php,1
http://unblock-bank-portal-service.club/index.html?token=662484,1
http://phonepe.com/about-us,0
https://www.axis-kyc-update.com/verify/index.php,1
https://zerodha.com/contact,0
https://www.icici-customer-care.com/verify/index.php,1
https://apple.com/verify/email,0
https://stripe.com/support/tickets,0
https://linkedin.com/support/tickets,0
https://stackoverflow.com/help/center,0
https://bit.ly/bank-kyc-urgent-64,1
https://www.icici-customer-care.com/verify/index.php,1
https://www.hdfc-bank-security.com/verify/index.php,1
http://account-blocked-portal-service.click/index.html?token=683879,1
https://sbi.co.in/account/dashboard,0
http://secure-login.hdfc.verify-portal.top/auth/login,1
http://www.sbi-online-verification-update.com/login,1
https://stripe.com/security/settings,0
https://stackoverflow.com/products/item/1209,0
https://zerodha.com/about-us,0
https://bit.ly/bank-kyc-urgent-65,1
https://stackoverflow.com/account/dashboard,0
http://132.118.15.30/banking/online/verify.php,1
https://bit.ly/bank-kyc-urgent-18,1
http://178.245.72.99/banking/online/verify.php,1
https://www.hdfc-bank-security.com/verify/index.php,1
http://unblock-bank-portal-service.club/index.html?token=555157,1
http://icicibank.com/support/tickets,0
https://bit.ly/bank-kyc-urgent-72,1
http://stripe.com/products/item/1209,0
http://update-pan-portal-service.xyz/index.html?token=243601,1
http://free-reward-portal-service.cf/index.html?token=230208,1
http://axisbank.com/profile/settings,0
https://paytm.com/account/dashboard,0
http://www.sbi-online-verification-update.com/login,1
https://wikipedia.org/terms-and-conditions,0
https://www.hdfc-bank-security.com/verify/index.php,1
http://secure-login.netflix.verify-portal.click/auth/login,1
https://phonepe.com/verify/email,0
https://apple.com/products/item/1209,0
https://bit.ly/bank-kyc-urgent-31,1
https://icicibank.com/about-us,0
https://hdfcbank.com/login,0
https://zerodha.com/account/dashboard,0
https://bit.ly/bank-kyc-urgent-35,1
https://flipkart.com/login,0
https://amazon.in/help/center,0
https://www.sbi-online-portal.com/verify/index.php,1
https://stackoverflow.com/products/item/1209,0
https://netflix.com/help/center,0
http://secure-login.icici.verify-portal.online/auth/login,1
https://paytm.com/verify/email,0
http://113.94.26.82/banking/online/verify.php,1
https://github.com/security/settings,0
http://secure-login.icici.verify-portal.work/auth/login,1
https://paypal.com/products/item/1209,0
https://stackoverflow.com/verify/email,0
http://netflix.com/profile/settings,0
https://apple.com/account/dashboard,0
http://phonepe.com/security/settings,0
https://microsoft.com/help/center,0
https://microsoft.com/security/settings,0
https://bit.ly/bank-kyc-urgent-74,1
https://nytimes.com/terms-and-conditions,0
http://www.sbi-online-verification-update.com/login,1
https://flipkart.com/contact,0
http://google.com/account/dashboard,0
https://www.sbi-online-portal.com/verify/index.php,1
https://bit.ly/bank-kyc-urgent-91,1
https://stackoverflow.com/verify/email,0
http://30.181.205.3/banking/online/verify.php,1
http://free-reward-portal-service.buzz/index.html?token=979214,1
https://hdfcbank.com/products/item/1209,0
https://apple.com/profile/settings,0
https://www.axis-kyc-update.com/verify/index.php,1
http://paypal.com/account/dashboard,0
https://bit.ly/bank-kyc-urgent-18,1
https://bit.ly/bank-kyc-urgent-83,1
https://www.sbi-online-portal.com/verify/index.php,1
https://google.com/products/item/1209,0
http://www.sbi-online-verification-update.com/login,1
https://icicibank.com/contact,0
https://stripe.com/contact,0
http://www.axis-support-verification-update.com/login,1
https://amazon.in/contact,0
https://bit.ly/bank-kyc-urgent-25,1
https://flipkart.com/support/tickets,0
https://wikipedia.org/products/item/1209,0
https://github.com/contact,0
https://hdfcbank.com/verify/email,0
http://wallet-refund-portal-service.cf/index.html?token=754112,1
http://103.10.62.218/banking/online/verify.php,1
http://www.hdfc-bank-verification-update.com/login,1
https://icicibank.com/support/tickets,0
https://linkedin.com/contact,0
https://paypal.com/products/item/1209,0
http://19.16.168.24/banking/online/verify.php,1
http://194.137.166.244/banking/online/verify.php,1
https://hdfcbank.com/help/center,0
https://wikipedia.org/products/item/1209,0
http://www.icici-kyc-verification-update.com/login,1
http://www.hdfc-bank-verification-update.com/login,1
https://www.icici-customer-care.com/verify/index.php,1
https://www.sbi-online-portal.com/verify/index.php,1
https://stripe.com/about-us,0
https://bit.ly/bank-kyc-urgent-68,1
https://bit.ly/bank-kyc-urgent-92,1
https://zerodha.com/products/item/1209,0
https://github.com/account/dashboard,0
https://sbi.co.in/support/tickets,0
https://github.com/terms-and-conditions,0
https://apple.com/profile/settings,0
http://secure-login.paypal.verify-portal.xyz/auth/login,1
https://paypal.com/products/item/1209,0
http://138.184.126.38/banking/online/verify.php,1
https://stackoverflow.com/account/dashboard,0
https://bit.ly/bank-kyc-urgent-32,1
http://update-pan-portal-service.icu/index.html?token=861945,1
https://www.sbi-online-portal.com/verify/index.php,1
https://amazon.in/security/settings,0
https://phonepe.com/verify/email,0
https://bit.ly/bank-kyc-urgent-22,1
https://hdfcbank.com/terms-and-conditions,0
https://wikipedia.org/support/tickets,0
http://account-blocked-portal-service.buzz/index.html?token=364132,1
https://sbi.co.in/verify/email,0
http://58.61.25.192/banking/online/verify.php,1
https://apple.com/login,0
https://microsoft.com/help/center,0
https://www.hdfc-bank-security.com/verify/index.php,1
http://unblock-bank-portal-service.xyz/index.html?token=688155,1
https://amazon.in/terms-and-conditions,0
http://www.hdfc-bank-verification-update.com/login,1
https://stripe.com/contact,0
https://stackoverflow.com/account/dashboard,0
http://www.icici-kyc-verification-update.com/login,1
https://bit.ly/bank-kyc-urgent-31,1
http://77.12.185.132/banking/online/verify.php,1
https://stackoverflow.com/security/settings,0
https://axisbank.com/terms-and-conditions,0
https://www.sbi-online-portal.com/verify/index.php,1
https://paypal.com/terms-and-conditions,0
https://hdfcbank.com/about-us,0
https://bit.ly/bank-kyc-urgent-30,1
https://apple.com/about-us,0
https://phonepe.com/support/tickets,0
https://bit.ly/bank-kyc-urgent-17,1
https://linkedin.com/about-us,0
https://amazon.in/login,0
http://150.169.211.159/banking/online/verify.php,1
http://161.242.185.87/banking/online/verify.php,1
http://www.sbi-online-verification-update.com/login,1
http://secure-login.icici.verify-portal.xyz/auth/login,1
http://secure-login.paytm.verify-portal.click/auth/login,1
http://www.hdfc-bank-verification-update.com/login,1
https://sbi.co.in/security/settings,0
http://phonepe.com/help/center,0
https://bit.ly/bank-kyc-urgent-29,1
https://amazon.in/verify/email,0
https://nytimes.com/security/settings,0
https://google.com/support/tickets,0
https://amazon.in/account/dashboard,0
https://paytm.com/contact,0
https://phonepe.com/terms-and-conditions,0
http://178.180.143.118/banking/online/verify.php,1
https://bit.ly/bank-kyc-urgent-22,1
https://paytm.com/about-us,0
https://nytimes.com/contact,0
https://google.com/products/item/1209,0
https://zerodha.com/security/settings,0
http://axisbank.com/verify/email,0
https://axisbank.com/contact,0
http://google.com/profile/settings,0
https://sbi.co.in/login,0
https://phonepe.com/contact,0
https://www.axis-kyc-update.com/verify/index.php,1
https://amazon.in/profile/settings,0
https://www.axis-kyc-update.com/verify/index.php,1
https://icicibank.com/profile/settings,0
https://paypal.com/products/item/1209,0
http://wallet-refund-portal-service.top/index.html?token=110821,1
https://amazon.in/contact,0
https://hdfcbank.com/about-us,0
https://icicibank.com/help/center,0
https://microsoft.com/help/center,0
https://nytimes.com/login,0
https://microsoft.com/profile/settings,0
https://google.com/terms-and-conditions,0
https://www.sbi-online-portal.com/verify/index.php,1
http://www.hdfc-bank-verification-update.com/login,1
http://wallet-refund-portal-service.buzz/index.html?token=326639,1
https://nytimes.com/profile/settings,0
https://paytm.com/terms-and-conditions,0
http://secure-login.paytm.verify-portal.top/auth/login,1
https://sbi.co.in/security/settings,0
http://google.com/help/center,0
http://account-blocked-portal-service.icu/index.html?token=512900,1
http://icicibank.com/help/center,0
http://secure-login.sbi.verify-portal.cf/auth/login,1
https://icicibank.com/account/dashboard,0
https://linkedin.com/contact,0
https://netflix.com/support/tickets,0
https://stripe.com/verify/email,0
https://linkedin.com/login,0
http://www.axis-support-verification-update.com/login,1
http://www.axis-support-verification-update.com/login,1
https://flipkart.com/account/dashboard,0
https://nytimes.com/contact,0
http://148.85.212.39/banking/online/verify.php,1
http://146.232.121.4/banking/online/verify.php,1
http://secure-login-portal-service.online/index.html?token=923507,1
https://google.com/account/dashboard,0
http://71.175.89.152/banking/online/verify.php,1
https://hdfcbank.com/support/tickets,0
https://paytm.com/verify/email,0
http://secure-login.paypal.verify-portal.click/auth/login,1
https://flipkart.com/login,0
http://secure-login.paytm.verify-portal.monster/auth/login,1
http://205.59.76.231/banking/online/verify.php,1
https://www.icici-customer-care.com/verify/index.php,1
https://flipkart.com/login,0
http://account-blocked-portal-service.work/index.html?token=308050,1
http://www.axis-support-verification-update.com/login,1
https://stackoverflow.com/help/center,0
https://www.icici-customer-care.com/verify/index.php,1
http://account-blocked-portal-service.monster/index.html?token=458224,1
https://sbi.co.in/profile/settings,0
https://paytm.com/security/settings,0
http://182.246.21.14/banking/online/verify.php,1
https://apple.com/profile/settings,0
http://183.248.235.196/banking/online/verify.php,1
https://nytimes.com/support/tickets,0
https://paytm.com/help/center,0
https://axisbank.com/security/settings,0
http://www.icici-kyc-verification-update.com/login,1
http://secure-login.netflix.verify-portal.buzz/auth/login,1
https://paytm.com/login,0
http://185.177.46.197/banking/online/verify.php,1
https://stackoverflow.com/support/tickets,0
https://wikipedia.org/about-us,0
https://github.com/verify/email,0
http://secure-login.icici.verify-portal.click/auth/login,1
https://linkedin.com/profile/settings,0
https://paytm.com/account/dashboard,0
http://free-reward-portal-service.club/index.html?token=308252,1
https://hdfcbank.com/terms-and-conditions,0
https://sbi.co.in/help/center,0
https://stackoverflow.com/products/item/1209,0
https://paypal.com/contact,0
https://www.axis-kyc-update.com/verify/index.php,1
http://www.hdfc-bank-verification-update.com/login,1
https://nytimes.com/about-us,0
https://www.axis-kyc-update.com/verify/index.php,1
https://apple.com/security/settings,0
https://google.com/login,0
https://www.hdfc-bank-security.com/verify/index.php,1
https://bit.ly/bank-kyc-urgent-20,1
https://amazon.in/login,0
https://axisbank.com/profile/settings,0
https://netflix.com/security/settings,0
http://netflix.com/security/settings,0
https://paypal.com/products/item/1209,0
http://161.240.61.48/banking/online/verify.php,1
https://www.hdfc-bank-security.com/verify/index.php,1
http://www.axis-support-verification-update.com/login,1
https://amazon.in/verify/email,0
https://www.icici-customer-care.com/verify/index.php,1
http://secure-login.netflix.verify-portal.club/auth/login,1
https://bit.ly/bank-kyc-urgent-45,1
https://google.com/terms-and-conditions,0
https://bit.ly/bank-kyc-urgent-21,1
https://stackoverflow.com/about-us,0
http://apple.com/account/dashboard,0
http://wallet-refund-portal-service.cf/index.html?token=131734,1
https://github.com/products/item/1209,0
https://flipkart.com/profile/settings,0
https://microsoft.com/verify/email,0
http://www.axis-support-verification-update.com/login,1
http://secure-login.icici.verify-portal.club/auth/login,1
https://github.com/profile/settings,0
http://secure-login.hdfc.verify-portal.xyz/auth/login,1
http://secure-login.paypal.verify-portal.icu/auth/login,1
http://update-pan-portal-service.click/index.html?token=689810,1
https://bit.ly/bank-kyc-urgent-55,1
https://microsoft.com/about-us,0
https://bit.ly/bank-kyc-urgent-98,1
https://hdfcbank.com/about-us,0
http://update-pan-portal-service.buzz/index.html?token=977885,1
https://www.icici-customer-care.com/verify/index.php,1
http://96.26.40.71/banking/online/verify.php,1
http://secure-login.paytm.verify-portal.work/auth/login,1
https://stackoverflow.com/terms-and-conditions,0
https://linkedin.com/about-us,0
http://verify-kyc-portal-service.club/index.html?token=581111,1
https://apple.com/products/item/1209,0
http://unblock-bank-portal-service.club/index.html?token=373055,1
http://144.196.210.71/banking/online/verify.php,1
https://wikipedia.org/terms-and-conditions,0
http://hdfcbank.com/profile/settings,0
https://nytimes.com/support/tickets,0
https://sbi.co.in/support/tickets,0
https://paytm.com/login,0
https://zerodha.com/help/center,0
http://secure-login.sbi.verify-portal.monster/auth/login,1
http://secure-login.sbi.verify-portal.xyz/auth/login,1
https://stackoverflow.com/support/tickets,0
http://111.234.106.242/banking/online/verify.php,1
https://www.axis-kyc-update.com/verify/index.php,1
https://hdfcbank.com/help/center,0
https://stripe.com/help/center,0
https://amazon.in/account/dashboard,0
https://linkedin.com/verify/email,0
https://bit.ly/bank-kyc-urgent-90,1
https://stripe.com/verify/email,0
https://paytm.com/help/center,0
http://169.148.157.194/banking/online/verify.php,1
https://icicibank.com/login,0
https://axisbank.com/help/center,0
https://stripe.com/products/item/1209,0
http://linkedin.com/verify/email,0
https://zerodha.com/products/item/1209,0
https://www.hdfc-bank-security.com/verify/index.php,1
http://www.icici-kyc-verification-update.com/login,1
http://173.125.173.249/banking/online/verify.php,1
https://flipkart.com/terms-and-conditions,0
http://update-pan-portal-service.click/index.html?token=236543,1
https://www.hdfc-bank-security.com/verify/index.php,1
https://paytm.com/help/center,0
http://www.axis-support-verification-update.com/login,1
https://bit.ly/bank-kyc-urgent-50,1
https://nytimes.com/profile/settings,0
https://nytimes.com/account/dashboard,0
https://paypal.com/products/item/1209,0
https://apple.com/help/center,0
https://wikipedia.org/help/center,0
https://github.com/login,0
http://secure-login.netflix.verify-portal.icu/auth/login,1
http://update-pan-portal-service.xyz/index.html?token=857568,1
http://www.hdfc-bank-verification-update.com/login,1
https://www.hdfc-bank-security.com/verify/index.php,1
http://verify-kyc-portal-service.buzz/index.html?token=623502,1
https://flipkart.com/contact,0
http://60.117.150.183/banking/online/verify.php,1
http://144.175.95.106/banking/online/verify.php,1
https://www.icici-customer-care.com/verify/index.php,1
http://unblock-bank-portal-service.icu/index.html?token=853367,1
https://paytm.com/account/dashboard,0
https://paytm.com/login,0
https://amazon.in/contact,0
https://icicibank.com/account/dashboard,0
http://secure-login.paytm.verify-portal.click/auth/login,1
http://secure-login.sbi.verify-portal.top/auth/login,1
https://sbi.co.in/verify/email,0
http://hdfcbank.com/support/tickets,0
http://secure-login-portal-service.top/index.html?token=673734,1
https://paytm.com/help/center,0
https://stackoverflow.com/profile/settings,0
https://zerodha.com/about-us,0
https://hdfcbank.com/profile/settings,0
http://secure-login.paytm.verify-portal.icu/auth/login,1
https://github.com/terms-and-conditions,0
https://phonepe.com/support/tickets,0
https://icicibank.com/about-us,0
https://icicibank.com/login,0
http://www.sbi-online-verification-update.com/login,1
https://wikipedia.org/help/center,0
https://www.hdfc-bank-security.com/verify/index.php,1
http://www.icici-kyc-verification-update.com/login,1
https://www.axis-kyc-update.com/verify/index.php,1
http://secure-login.sbi.verify-portal.top/auth/login,1
http://secure-login.icici.verify-portal.top/auth/login,1
http://secure-login.icici.verify-portal.top/auth/login,1
http://secure-login.icici.verify-portal.cf/auth/login,1
https://www.axis-kyc-update.com/verify/index.php,1
https://paytm.com/security/settings,0
https://stackoverflow.com/help/center,0
https://nytimes.com/account/dashboard,0
http://claim-bonus-portal-service.monster/index.html?token=423050,1
http://update-pan-portal-service.monster/index.html?token=510339,1
https://stackoverflow.com/verify/email,0
https://paypal.com/about-us,0
https://wikipedia.org/verify/email,0
https://microsoft.com/help/center,0
https://phonepe.com/support/tickets,0
https://google.com/verify/email,0
https://bit.ly/bank-kyc-urgent-36,1
https://stackoverflow.com/security/settings,0
https://sbi.co.in/verify/email,0
https://nytimes.com/verify/email,0
https://www.icici-customer-care.com/verify/index.php,1
https://wikipedia.org/contact,0
http://paypal.com/account/dashboard,0
http://www.axis-support-verification-update.com/login,1
https://sbi.co.in/login,0
https://amazon.in/products/item/1209,0
https://bit.ly/bank-kyc-urgent-46,1
http://15.80.211.53/banking/online/verify.php,1
https://nytimes.com/terms-and-conditions,0
http://verify-kyc-portal-service.buzz/index.html?token=132699,1
https://www.icici-customer-care.com/verify/index.php,1
https://paypal.com/contact,0
http://wikipedia.org/login,0
https://nytimes.com/account/dashboard,0
http://secure-login.paypal.verify-portal.cf/auth/login,1
http://secure-login.sbi.verify-portal.monster/auth/login,1
http://secure-login.hdfc.verify-portal.club/auth/login,1
http://secure-login.sbi.verify-portal.online/auth/login,1
https://phonepe.com/contact,0
https://zerodha.com/login,0
https://netflix.com/account/dashboard,0
http://secure-login.paypal.verify-portal.icu/auth/login,1
https://www.sbi-online-portal.com/verify/index.php,1
http://www.icici-kyc-verification-update.com/login,1
http://free-reward-portal-service.monster/index.html?token=212369,1
http://www.axis-support-verification-update.com/login,1
http://claim-bonus-portal-service.top/index.html?token=745604,1
http://12.102.12.19/banking/online/verify.php,1
http://unblock-bank-portal-service.online/index.html?token=706005,1
http://unblock-bank-portal-service.click/index.html?token=847986,1
http://secure-login.paypal.verify-portal.online/auth/login,1
https://axisbank.com/login,0
http://account-blocked-portal-service.work/index.html?token=363592,1
https://flipkart.com/support/tickets,0
http://secure-login.netflix.verify-portal.top/auth/login,1
http://80.233.212.14/banking/online/verify.php,1
https://www.hdfc-bank-security.com/verify/index.php,1
https://bit.ly/bank-kyc-urgent-82,1
https://netflix.com/help/center,0
http://128.163.94.5/banking/online/verify.php,1
https://www.axis-kyc-update.com/verify/index.php,1
https://axisbank.com/support/tickets,0
http://www.axis-support-verification-update.com/login,1
http://www.sbi-online-verification-update.com/login,1
http://86.25.104.231/banking/online/verify.php,1
https://microsoft.com/security/settings,0
https://google.com/help/center,0
https://sbi.co.in/support/tickets,0
http://wallet-refund-portal-service.work/index.html?token=456844,1
http://secure-login.paytm.verify-portal.xyz/auth/login,1
https://phonepe.com/contact,0
http://www.hdfc-bank-verification-update.com/login,1
https://hdfcbank.com/account/dashboard,0
https://bit.ly/bank-kyc-urgent-26,1
https://phonepe.com/account/dashboard,0
https://bit.ly/bank-kyc-urgent-56,1
https://stripe.com/support/tickets,0
https://microsoft.com/profile/settings,0
https://apple.com/security/settings,0
https://flipkart.com/about-us,0
https://paypal.com/terms-and-conditions,0
https://phonepe.com/profile/settings,0
https://www.sbi-online-portal.com/verify/index.php,1
http://paytm.com/security/settings,0
http://www.hdfc-bank-verification-update.com/login,1
https://flipkart.com/profile/settings,0
https://phonepe.com/security/settings,0
https://www.axis-kyc-update.com/verify/index.php,1
http://linkedin.com/account/dashboard,0
https://google.com/security/settings,0
https://bit.ly/bank-kyc-urgent-98,1
https://www.hdfc-bank-security.com/verify/index.php,1
http://secure-login.paypal.verify-portal.buzz/auth/login,1
https://bit.ly/bank-kyc-urgent-83,1
